lineage_id,candidate_rank,candidate_app_id,application_title,application_pi,application_institution,match_grade,match_score,evidence_level,evidence_components,score_details,match_reason,evidence_urls,manual_review_needed
lineage_ren4u_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/Ren4u/GoLangBooks,true
lineage_repoleved08_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/repoleved08/GoLangBooks,true
lineage_reynacortez3_lacosecha,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/reynacortez3/LaCosecha/blob/master/phpStorm.txt; https://github.com/reynacortez3/LaCosecha,true
lineage_rez1dent3_jetbrains-keygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/REZ1DENT3/Jetbrains-KeyGen,true
lineage_rezkycodes_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/rezkycodes/GoLangBooks,true
lineage_rhutch117_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/rhutch117/GoLangBooks,true
lineage_richard-liang_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/richard-liang/JetbrainsPatchKeygen,true
lineage_richxcame_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/richxcame/GoLangBooks,true
lineage_rick-chen-pku_001,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/11/2025-11-14-uk-biobank.md; https://github.com/Rick-Chen-PKU/001,true
lineage_rimanb_shapeit5,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank.md; https://github.com/RimanB/shapeit5/blob/0b40edb8ef2678fd4ef0f0286dffe9ef0ba9b254/tasks/phasingUKB/step2_wgs/step9_imputation_rerun_new_chunks/data/1k_samples_wbi.txt#L1-L5; https://github.com/RimanB/shapeit5,true
lineage_rishiboy786_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/Rishiboy786/GoLangBooks,true
lineage_riteshpatadiya_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/riteshpatadiya/GoLangBooks,true
lineage_riyuexing_font-awesome-pro,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2024/05/2024-05-21-fonticons.md; https://github.com/riyuexing/font-awesome-pro,true
lineage_rjanak1-mufin_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/rjanak1-mufin/GoLangBooks,true
lineage_rksmannem_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/rksmannem/GoLangBooks,true
lineage_robchou_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/robchou/JetbrainsPatchKeygen,true
lineage_robokafka_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/RoboKafka/GoLangBooks,true
lineage_rohitdas13595_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/rohitdas13595/GoLangBooks,true
lineage_rolandopalermo_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/rolandopalermo/GoLangBooks,true
lineage_ronaldwindwaai_intellij-idea-14-keygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/ronaldwindwaai/IntelliJ-IDEA-14-keygen,true
lineage_rongbino_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/rongbino/JetbrainsPatchKeygen,true
lineage_rootcn_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/rootcn/GoLangBooks,true
lineage_rooty29_ukbiobank,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank-6.md; https://github.com/Rooty29/UKBiobank/blob/894734f006b1ff92e2ebc0b65c98f15882765f2f/2_matching.R; https://github.com/Rooty29/UKBiobank,true
lineage_rover12421_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/rover12421/JetbrainsPatchKeygen,true
lineage_roytrix_intellij-idea-14-keygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/Roytrix/IntelliJ-IDEA-14-keygen,true
lineage_roytrix_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/Roytrix/JetbrainsPatchKeygen,true
lineage_rrrrrs1_exposome-aging-ukb,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/11/2025-11-13-ukbiobank.md; https://github.com/rrrrrs1/exposome-aging-ukb/blob/2aed50ab60974a20be04721d5fecac73d2563c0b/scripts/05-coding-disease-indicators.Rmd; https://github.com/rrrrrs1/exposome-aging-ukb; https://github.com/github/dmca/blob/master/2025/11/2025-11-13-ukbiobank.md; https://github.com/rrrrrs1/exposome-aging-ukb/blob/32ce0e30165cdf9cc840fb5b1d007eed46a0e070/05-missing-data-imputation.Rmd; https://github.com/rrrrrs1/exposome-aging-ukb; https://github.com/github/dmca/blob/master/2025/11/2025-11-13-ukbiobank.md; https://github.com/rrrrrs1/exposome-aging-ukb/blob/0834d982e28d994f428b7d58bc19bc18a143848b/02-data-recoding.Rmd; https://github.com/rrrrrs1/exposome-aging-ukb; https://github.com/github/dmca/blob/master/2025/11/2025-11-13-ukbiobank.md; https://github.com/rrrrrs1/exposome-aging-ukb/blob/0b9e4c00c8af6055e6e6b823c6e40f869a8ca3d3/02-data-recoding.Rmd; https://github.com/rrrrrs1/exposome-aging-ukb; https://github.com/github/dmca/blob/master/2025/11/2025-11-13-ukbiobank.md; https://github.com/rrrrrs1/exposome-aging-ukb/blob/63da85f6e3f5648791c5bb80617b1ac53ac9d9c8/scripts/04-ACM-data-imputation.Rmd; https://github.com/rrrrrs1/exposome-aging-ukb; https://github.com/github/dmca/blob/master/2025/11/2025-11-13-ukbiobank.md; https://github.com/rrrrrs1/exposome-aging-ukb/blob/db5c05e6e271ec4ac01aa7737aec34b6b9c6877b/scripts/02-UKB_data_recoding.Rmd; https://github.com/rrrrrs1/exposome-aging-ukb,true
lineage_rrrrrs1_uk_biobank_survival,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/11/2025-11-04-uk-biobank-2.md; https://github.com/rrrrrs1/uk_biobank_survival/blob/main/scripts/00_ukb_to_hdf5.py; https://github.com/rrrrrs1/uk_biobank_survival; https://github.com/github/dmca/blob/master/2025/11/2025-11-04-uk-biobank-2.md; https://github.com/rrrrrs1/uk_biobank_survival/blob/77c5883b70551ea480dfcc291d3fd412f7e23dd8/scripts/.ipynb_checkpoints/00_ukb_to_hdf5-checkpoint.py; https://github.com/rrrrrs1/uk_biobank_survival,true
lineage_rrrrrs1_ukbbmodriskr,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/10/2025-10-15-uk-biobank-2.md; https://github.com/rrrrrs1/UKBBModRiskR/blob/main/Code/ukbb_final_file_construction_v3.R; https://github.com/rrrrrs1/UKBBModRiskR; https://github.com/github/dmca/blob/master/2025/10/2025-10-15-uk-biobank-2.md; https://github.com/rrrrrs1/UKBBModRiskR/blob/a012c1525f57c9a9a788c9a45a2525aa10fd3f99/ukbb_final_file_construction_v3.R; https://github.com/rrrrrs1/UKBBModRiskR,true
lineage_rsanthoshclt38_font-awesome-pro,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2024/05/2024-05-21-fonticons.md; https://github.com/rsanthoshclt38/font-awesome-pro,true
lineage_rtfmoz2_obsidian,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/rtfmoz2/obsidian,true
lineage_runli_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/Runli/GoLangBooks,true
lineage_russellchang54_eeotmqxglxlmk26dkwk,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/russellchang54/EeotMQXGLXlmk26DKwK/blob/master/daily-note.txt; https://github.com/russellchang54/EeotMQXGLXlmk26DKwK,true
lineage_rwk-unil_shapeit5,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank.md; https://github.com/rwk-unil/shapeit5/blob/0b40edb8ef2678fd4ef0f0286dffe9ef0ba9b254/tasks/phasingUKB/step2_wgs/step9_imputation_rerun_new_chunks/data/1k_samples_wbi.txt#L1-L5; https://github.com/rwk-unil/shapeit5,true
lineage_ryyt-cg_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/ryyt-cg/GoLangBooks,true
lineage_s4kibs4mi_collected-app-keys,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/s4kibs4mi/Collected-App-Keys/blob/master/JetBrains%20WebStrom10.txt; https://github.com/s4kibs4mi/Collected-App-Keys; https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/s4kibs4mi/Collected-App-Keys/blob/master/JetBrains%20PyCharm4.txt; https://github.com/s4kibs4mi/Collected-App-Keys,true
lineage_sachinkeshav_jetbrains-intellij-idea-key-generator,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/sachinkeshav/Jetbrains-IntelliJ-IDEA-Key-Generator,true
lineage_safdarimam_jetbrains-intellij-idea-key-generator,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/safdarimam/Jetbrains-IntelliJ-IDEA-Key-Generator,true
lineage_saffrondigits_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/saffrondigits/GoLangBooks,true
lineage_saigerutherford_evidence_embracing_nm,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/11/2025-11-07-uk-biobank-6.md; https://github.com/saigerutherford/evidence_embracing_nm/blob/main/data/lifespan_surfacearea_46K_cov.csv; https://github.com/saigerutherford/evidence_embracing_nm; https://github.com/github/dmca/blob/master/2025/11/2025-11-07-uk-biobank-6.md; https://github.com/saigerutherford/evidence_embracing_nm/blob/main/data/lifespan_controls_yeo17_tr_cov.csv; https://github.com/saigerutherford/evidence_embracing_nm; https://github.com/github/dmca/blob/master/2025/11/2025-11-07-uk-biobank-6.md; https://github.com/saigerutherford/evidence_embracing_nm/blob/main/data/lifespan_controls_yeo17_te_cov.csv; https://github.com/saigerutherford/evidence_embracing_nm,true
lineage_saikiranrallabandi_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/saikiranrallabandi/GoLangBooks,true
lineage_saisiva249_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/saisiva249/GoLangBooks,true
lineage_sal234_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/sal234/GoLangBooks,true
lineage_salah121343_discord-nitro,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/SALAH121343/Discord-Nitro,true
lineage_saliva520319_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/Saliva520319/JetbrainsPatchKeygen,true
lineage_salmdu2_yang,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/Salmdu2/YANG,true
lineage_salty-coder_ngen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/Salty-Coder/NGEN,true
lineage_samarpita-saha293_sas_sample_extraction,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/12/2025-12-01-uk-biobank-4.md; https://github.com/samarpita-saha293/SAS_sample_extraction/blob/b7d859b403f6bd185bca6014d2568713042a2093/SAS_500k_sampleIDS.csv; https://github.com/samarpita-saha293/SAS_sample_extraction; https://github.com/github/dmca/blob/master/2025/12/2025-12-01-uk-biobank-4.md; https://github.com/samarpita-saha293/SAS_sample_extraction/blob/90c254951ee9857e8a20a95c81a6d79babdd8ea1/SAS_8020_500k_sampleIDS.csv; https://github.com/samarpita-saha293/SAS_sample_extraction,true
lineage_samnangcattor_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/samnangcattor/GoLangBooks,true
lineage_samyak1729_ukbbprodromalpd,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/10/2025-10-02-uk-biobank-3.md; https://github.com/samyak1729/ukbbprodromalpd/blob/9581ee8254d82ede6f4e49aa6a396017db21f0aa/analyses/1_download_preprocess/Medication.ipynb; https://github.com/samyak1729/ukbbprodromalpd; https://github.com/github/dmca/blob/master/2025/10/2025-10-02-uk-biobank-3.md; https://github.com/samyak1729/ukbbprodromalpd/blob/09f3edc4e244a0b01bc997bcc8108a64301605d0/make_figures/Fig7_TimetoDiagnosis.ipynb; https://github.com/samyak1729/ukbbprodromalpd; https://github.com/github/dmca/blob/master/2025/10/2025-10-02-uk-biobank-3.md; https://github.com/samyak1729/ukbbprodromalpd/blob/09f3edc4e244a0b01bc997bcc8108a64301605d0/analyses/1_download_preprocess/Medication.ipynb; https://github.com/samyak1729/ukbbprodromalpd; https://github.com/github/dmca/blob/master/2025/10/2025-10-02-uk-biobank-3.md; https://github.com/samyak1729/ukbbprodromalpd/blob/09f3edc4e244a0b01bc997bcc8108a64301605d0/analyses/1_download_preprocess/6_ProdromalSymptoms.ipynb; https://github.com/samyak1729/ukbbprodromalpd; https://github.com/github/dmca/blob/master/2025/10/2025-10-02-uk-biobank-3.md; https://github.com/samyak1729/ukbbprodromalpd/blob/9581ee8254d82ede6f4e49aa6a396017db21f0aa/analyses/1_download_preprocess/6_ProdromalSymptoms.ipynb; https://github.com/samyak1729/ukbbprodromalpd; https://github.com/github/dmca/blob/master/2025/10/2025-10-02-uk-biobank-3.md; https://github.com/samyak1729/ukbbprodromalpd/blob/09f3edc4e244a0b01bc997bcc8108a64301605d0/analyses/1_download_preprocess/5_Accelerometer_ExtractFeatures.ipynb; https://github.com/samyak1729/ukbbprodromalpd; https://github.com/github/dmca/blob/master/2025/10/2025-10-02-uk-biobank-3.md; https://github.com/samyak1729/ukbbprodromalpd/blob/09f3edc4e244a0b01bc997bcc8108a64301605d0/analyses/5_Incidence_Prevalence/PrevalenceIncidence.ipynb; https://github.com/samyak1729/ukbbprodromalpd; https://github.com/github/dmca/blob/master/2025/10/2025-10-02-uk-biobank-3.md; https://github.com/samyak1729/ukbbprodromalpd/blob/9581ee8254d82ede6f4e49aa6a396017db21f0aa/analyses/1_download_preprocess/3_CurateDatasets.ipynb; https://github.com/samyak1729/ukbbprodromalpd; https://github.com/github/dmca/blob/master/2025/10/2025-10-02-uk-biobank-3.md; https://github.com/samyak1729/ukbbprodromalpd/blob/09f3edc4e244a0b01bc997bcc8108a64301605d0/analyses/additional_analyses/Berg2015formula.ipynb; https://github.com/samyak1729/ukbbprodromalpd; https://github.com/github/dmca/blob/master/2025/10/2025-10-02-uk-biobank-3.md; https://github.com/samyak1729/ukbbprodromalpd/blob/9581ee8254d82ede6f4e49aa6a396017db21f0aa/analyses/additional_analyses/Berg2015formula.ipynb; https://github.com/samyak1729/ukbbprodromalpd,true
lineage_sandyyy123_jm-gwas,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank-8.md; https://github.com/Sandyyy123/JM-GWAS/blob/0ea4467cbc376db71be7d13cd8fe7aae0de0f6f3/0_DATA/VitaminD_PRS_geneGC.txt.gz; https://github.com/Sandyyy123/JM-GWAS; https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank-8.md; https://github.com/Sandyyy123/JM-GWAS/blob/master/0_DATA/PRS_with_PC.txt.gz; https://github.com/Sandyyy123/JM-GWAS; https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank-8.md; https://github.com/Sandyyy123/JM-GWAS/blob/master/0_DATA/PRS_with_diseases.txt.gz; https://github.com/Sandyyy123/JM-GWAS; https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank-8.md; https://github.com/Sandyyy123/JM-GWAS/blob/master/0_DATA/pheno.txt.gz; https://github.com/Sandyyy123/JM-GWAS; https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank-8.md; https://github.com/Sandyyy123/JM-GWAS/blob/master/0_DATA/VitaminD_PRS_with_GPS.txt.gz; https://github.com/Sandyyy123/JM-GWAS,true
lineage_sangam-ghimire_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/Sangam-ghimire/GoLangBooks,true
lineage_sanhnx_prj-restaurantsystem,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/SanhNX/prj-restaurantsystem/blob/master/TOOL/Key.txt; https://github.com/SanhNX/prj-restaurantsystem,true
lineage_saorisakura_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/saorisakura/GoLangBooks,true
lineage_sapthesh_font-awesome-pro-v6.5.1,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2024/05/2024-05-21-fonticons.md; https://github.com/sapthesh/font-awesome-pro-v6.5.1,true
lineage_sarkimudboy_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/SarkiMudboy/GoLangBooks,true
lineage_sas0ri_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/Sas0ri/JetbrainsPatchKeygen,true
lineage_sblg_uk-biobank-gcg,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/12/2025-12-08-uk-biobank-5.md; https://github.com/sblg/UK-Biobank-GCG/blob/8677857eba64191f419db2d1f719080f8275afb2/Python_merge_exomeseq_csv_files/merge_all_info_vcf.ipynb; https://github.com/sblg/UK-Biobank-GCG,true
lineage_scott1028_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/scott1028/JetbrainsPatchKeygen,true
lineage_scottsplayssus_yang-scottsplays,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/ScottsplaysSus/YANG-Scottsplays,true
lineage_sdlylshl_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/sdlylshl/JetbrainsPatchKeygen,true
lineage_seerazz_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/seerazz/GoLangBooks,true
lineage_sekouzed_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/sekouzed/JetbrainsPatchKeygen,true
lineage_seonchoe_biobank-read,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/SEONCHOE/biobank-read/blob/5093ff460740e1a998439a4d7287de3904798dc7/CVD_10035.csv; https://github.com/SEONCHOE/biobank-read; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/SEONCHOE/biobank-read/blob/b6b919af62b41671957ec02d1cb883d6e81f9c0c/test.csv; https://github.com/SEONCHOE/biobank-read; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/SEONCHOE/biobank-read/blob/9f9569d678f6951bbcd9275ca864f0965b867207/test.csv; https://github.com/SEONCHOE/biobank-read; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/SEONCHOE/biobank-read/blob/32b4450c732fc6c8f566f089469dea5c7b4f1d31/test.csv; https://github.com/SEONCHOE/biobank-read; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/SEONCHOE/biobank-read/blob/4b039b1f420006ce21e545170f1242dcb11e396b/test.csv; https://github.com/SEONCHOE/biobank-read; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/SEONCHOE/biobank-read/blob/d358b68ae7c68dfdd2c0f00a5a2b42edab29c30f/test.csv; https://github.com/SEONCHOE/biobank-read; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/SEONCHOE/biobank-read/blob/316087423db1b9d070ebb75386c9bb804d4e5147/test_hpc.csv; https://github.com/SEONCHOE/biobank-read; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/SEONCHOE/biobank-read/blob/b6b919af62b41671957ec02d1cb883d6e81f9c0c/testnew.csv; https://github.com/SEONCHOE/biobank-read; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/SEONCHOE/biobank-read/blob/b6b919af62b41671957ec02d1cb883d6e81f9c0c/testnewDEATH.csv; https://github.com/SEONCHOE/biobank-read; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/SEONCHOE/biobank-read/blob/a1307b9e70ed8bceda4c1cc2f4bd344645dab8fb/testnewVARpartial.csv; https://github.com/SEONCHOE/biobank-read; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/SEONCHOE/biobank-read/blob/fd988508f364c44dd1ac9531607504409bd4298a/testnewVARpartial_HES.csv; https://github.com/SEONCHOE/biobank-read; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/SEONCHOE/biobank-read/blob/fd988508f364c44dd1ac9531607504409bd4298a/testnewVARpartial_SR.csv; https://github.com/SEONCHOE/biobank-read; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/SEONCHOE/biobank-read/blob/fd988508f364c44dd1ac9531607504409bd4298a/testnewVARpartial_death.csv; https://github.com/SEONCHOE/biobank-read; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/SEONCHOE/biobank-read/blob/a1307b9e70ed8bceda4c1cc2f4bd344645dab8fb/testnewVARpartial_deaths.csv; https://github.com/SEONCHOE/biobank-read; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/SEONCHOE/biobank-read/blob/b6b919af62b41671957ec02d1cb883d6e81f9c0c/testorigDEATH.csv; https://github.com/SEONCHOE/biobank-read,true
lineage_serenity-softworks_nitro-generator,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/Serenity-Softworks/nitro-generator,true
lineage_sergeynosov_intellij-idea-14-keygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/SergeyNosov/IntelliJ-IDEA-14-keygen,true
lineage_sergio-dc_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/Sergio-DC/GoLangBooks,true
lineage_seshghi_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/SEshghi/GoLangBooks,true
lineage_sevencode_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/SevenCode/JetbrainsPatchKeygen,true
lineage_sever2715_jetbrainspatchkeygen,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/sever2715/JetbrainsPatchKeygen,true
lineage_sgmqs_golangbooks,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2025/05/2025-05-29-packt.md; https://github.com/sgmqs/GoLangBooks,true
lineage_shainodev_discordgenerator,,,,,,unresolved,0,,,{},Evidence is too generic to assign an application.,https://github.com/github/dmca/blob/master/2023/10/2023-10-12-discord.md; https://github.com/shainodev/DiscordGenerator,true
